gvkey,srcdate,rdq,signal_date,rdq_source
185128,2018-12-31,2019-03-06,2019-03-06,RDQ_MATCHED
185128,2019-12-31,2020-03-02,2020-03-02,RDQ_MATCHED
185128,2020-12-31,2021-03-01,2021-03-01,RDQ_MATCHED
185128,2021-12-31,2022-02-28,2022-02-28,RDQ_MATCHED
185128,2022-12-31,2023-02-27,2023-02-27,RDQ_MATCHED
185128,2023-12-31,2024-02-28,2024-02-28,RDQ_MATCHED
185128,2024-12-31,2025-02-27,2025-02-27,RDQ_MATCHED
185138,2010-12-31,2011-02-15,2011-02-15,RDQ_MATCHED
185138,2011-12-31,2012-02-08,2012-02-08,RDQ_MATCHED
185138,2012-12-31,2013-02-12,2013-02-12,RDQ_MATCHED
185138,2013-12-31,2014-02-12,2014-02-12,RDQ_MATCHED
185138,2014-12-31,2015-02-11,2015-02-11,RDQ_MATCHED
185138,2015-12-31,2016-02-18,2016-02-18,RDQ_MATCHED
185138,2016-12-31,2017-02-21,2017-02-21,RDQ_MATCHED
185138,2017-12-31,2018-02-21,2018-02-21,RDQ_MATCHED
185138,2018-12-31,2019-02-20,2019-02-20,RDQ_MATCHED
185138,2019-12-31,2020-02-19,2020-02-19,RDQ_MATCHED
185138,2020-12-31,2021-02-17,2021-02-17,RDQ_MATCHED
185138,2021-12-31,2022-02-15,2022-02-15,RDQ_MATCHED
185138,2022-12-31,2023-02-14,2023-02-14,RDQ_MATCHED
185138,2023-12-31,2024-02-14,2024-02-14,RDQ_MATCHED
185138,2024-12-31,2025-02-12,2025-02-12,RDQ_MATCHED
185164,2014-12-31,2015-03-11,2015-03-11,RDQ_MATCHED
185164,2015-12-31,2016-02-16,2016-02-16,RDQ_MATCHED
185164,2016-12-31,2017-02-13,2017-02-13,RDQ_MATCHED
185164,2017-12-31,2018-02-12,2018-02-12,RDQ_MATCHED
185164,2018-12-31,2019-02-11,2019-02-11,RDQ_MATCHED
185165,2013-12-31,2014-03-25,2014-03-25,RDQ_MATCHED
185165,2014-12-31,2015-03-18,2015-03-18,RDQ_MATCHED
185165,2015-12-31,2016-03-18,2016-03-18,RDQ_MATCHED
185165,2016-12-31,2017-03-22,2017-03-22,RDQ_MATCHED
185165,2010-12-31,2011-03-31,2011-03-31,RDQ_MATCHED
185165,2011-12-31,2012-03-29,2012-03-29,RDQ_MATCHED
185165,2012-12-31,2013-03-28,2013-03-28,RDQ_MATCHED
185166,2010-12-31,2011-03-04,2011-03-04,RDQ_MATCHED
185166,2011-12-31,2012-03-23,2012-03-23,RDQ_MATCHED
185166,2012-12-31,2013-04-26,2013-04-26,RDQ_MATCHED
185169,2017-07-31,2017-10-31,2017-10-31,RDQ_MATCHED
185169,2018-07-31,2018-10-30,2018-10-30,RDQ_MATCHED
185169,2019-07-31,2019-10-15,2019-10-15,RDQ_MATCHED
185177,2010-12-31,2011-03-10,2011-03-10,RDQ_MATCHED
185177,2011-12-31,2012-02-23,2012-02-23,RDQ_MATCHED
185177,2012-12-31,2013-02-22,2013-02-22,RDQ_MATCHED
185177,2013-12-31,2014-02-13,2014-02-13,RDQ_MATCHED
185177,2014-12-31,2015-02-12,2015-02-12,RDQ_MATCHED
185177,2015-12-31,2016-02-11,2016-02-11,RDQ_MATCHED
185177,2016-12-31,2017-02-09,2017-02-09,RDQ_MATCHED
185177,2017-12-31,2018-02-08,2018-02-08,RDQ_MATCHED
185177,2018-12-31,2019-02-06,2019-02-06,RDQ_MATCHED
185177,2019-12-31,2020-02-06,2020-02-06,RDQ_MATCHED
185177,2020-12-31,2021-02-04,2021-02-04,RDQ_MATCHED
185180,2010-03-31,2010-06-28,2010-06-28,RDQ_MATCHED
185180,2011-03-31,2011-11-16,2011-11-16,RDQ_MATCHED
185180,2012-03-31,2012-05-03,2012-05-03,RDQ_MATCHED
185180,2013-03-31,2013-05-02,2013-05-02,RDQ_MATCHED
185180,2014-03-31,2014-05-01,2014-05-01,RDQ_MATCHED
185180,2015-03-31,2015-05-04,2015-05-04,RDQ_MATCHED
185180,2016-03-31,2016-05-09,2016-05-09,RDQ_MATCHED
185181,2013-12-31,2014-03-27,2014-03-27,RDQ_MATCHED
185181,2014-12-31,2015-03-30,2015-03-30,RDQ_MATCHED
185181,2015-12-31,2016-03-30,2016-03-30,RDQ_MATCHED
185181,2023-12-31,2024-03-22,2024-03-22,RDQ_MATCHED
185181,2024-12-31,2025-03-21,2025-03-21,RDQ_MATCHED
185191,2011-12-31,2012-03-14,2012-03-14,RDQ_MATCHED
185191,2012-12-31,2013-03-27,2013-03-27,RDQ_MATCHED
185191,2013-12-31,2014-03-25,2014-03-25,RDQ_MATCHED
185191,2014-12-31,2015-04-01,2015-04-01,RDQ_MATCHED
185191,2015-12-31,2016-03-04,2016-03-04,RDQ_MATCHED
185191,2016-12-31,2017-04-28,2017-04-28,RDQ_MATCHED
185191,2010-12-31,2011-04-01,2011-04-01,RDQ_MATCHED
185193,2010-12-31,2011-03-28,2011-03-28,RDQ_MATCHED
185193,2011-12-31,2012-03-22,2012-03-22,RDQ_MATCHED
185193,2012-12-31,2013-03-26,2013-03-26,RDQ_MATCHED
185193,2013-12-31,2014-03-19,2014-03-19,RDQ_MATCHED
185193,2018-12-31,2019-04-01,2019-04-01,RDQ_MATCHED
185195,2010-01-31,2010-07-01,2010-07-01,RDQ_MATCHED
185195,2011-01-31,2011-03-15,2011-03-15,RDQ_MATCHED
185195,2012-01-31,2012-03-14,2012-03-14,RDQ_MATCHED
185195,2013-01-31,2013-03-13,2013-03-13,RDQ_MATCHED
185195,2014-01-31,2014-03-19,2014-03-19,RDQ_MATCHED
185195,2015-01-31,2015-03-11,2015-03-11,RDQ_MATCHED
185195,2016-01-31,2016-03-09,2016-03-09,RDQ_MATCHED
185195,2017-01-31,2017-03-08,2017-03-08,RDQ_MATCHED
185195,2018-01-31,2018-03-14,2018-03-14,RDQ_MATCHED
185195,2019-01-31,2019-03-13,2019-03-13,RDQ_MATCHED
185195,2020-01-31,2020-03-11,2020-03-11,RDQ_MATCHED
185195,2021-01-31,2021-03-10,2021-03-10,RDQ_MATCHED
185195,2022-01-31,2022-03-09,2022-03-09,RDQ_MATCHED
185195,2023-01-31,2023-03-08,2023-03-08,RDQ_MATCHED
185195,2024-01-31,2024-03-13,2024-03-13,RDQ_MATCHED
185195,2025-01-31,2025-03-12,2025-03-12,RDQ_MATCHED
185227,2010-12-31,2011-03-24,2011-03-24,RDQ_MATCHED
185227,2011-12-31,2012-03-08,2012-03-08,RDQ_MATCHED
185227,2012-12-31,2013-02-28,2013-02-28,RDQ_MATCHED
185227,2013-12-31,2014-03-25,2014-03-25,RDQ_MATCHED
185229,2010-12-31,2011-03-01,2011-03-01,RDQ_MATCHED
185229,2011-12-31,2012-02-29,2012-02-29,RDQ_MATCHED
185229,2012-12-31,2013-02-27,2013-02-27,RDQ_MATCHED
185229,2013-12-31,2014-02-26,2014-02-26,RDQ_MATCHED
185229,2014-12-31,2015-02-25,2015-02-25,RDQ_MATCHED
185229,2015-12-31,2016-02-24,2016-02-24,RDQ_MATCHED
185229,2016-12-31,2017-02-27,2017-02-27,RDQ_MATCHED
185229,2017-12-31,2018-02-27,2018-02-27,RDQ_MATCHED
185229,2018-12-31,2019-02-25,2019-02-25,RDQ_MATCHED
185229,2019-12-31,2020-02-24,2020-02-24,RDQ_MATCHED
185229,2020-12-31,2021-02-22,2021-02-22,RDQ_MATCHED
185229,2021-12-31,2022-02-22,2022-02-22,RDQ_MATCHED
185229,2022-12-31,2023-02-23,2023-02-23,RDQ_MATCHED
185229,2023-12-31,2024-02-27,2024-02-27,RDQ_MATCHED
185229,2024-12-31,2025-02-24,2025-02-24,RDQ_MATCHED
185234,2013-12-31,2014-03-31,2014-03-31,RDQ_MATCHED
185234,2014-12-31,2015-03-17,2015-03-17,RDQ_MATCHED
185234,2015-12-31,2016-03-22,2016-03-22,RDQ_MATCHED
185263,2010-12-31,2011-03-01,2011-03-01,RDQ_MATCHED
185263,2011-12-31,2012-03-04,2012-03-04,RDQ_MATCHED
185263,2012-12-31,2014-07-08,2014-07-08,RDQ_MATCHED
185263,2015-12-31,2016-04-26,2016-04-26,RDQ_MATCHED
185263,2016-12-31,2017-03-23,2017-03-23,RDQ_MATCHED
185263,2017-12-31,2018-04-18,2018-04-18,RDQ_MATCHED
185263,2019-12-31,2020-04-22,2020-04-22,RDQ_MATCHED
185263,2020-12-31,2021-04-08,2021-04-08,RDQ_MATCHED
185269,2010-12-31,2011-02-24,2011-02-24,RDQ_MATCHED
185269,2011-12-31,2012-02-16,2012-02-16,RDQ_MATCHED
185269,2012-12-31,2013-02-13,2013-02-13,RDQ_MATCHED
185276,2010-12-31,2011-04-27,2011-04-27,RDQ_MATCHED
185276,2011-12-31,2012-03-15,2012-03-15,RDQ_MATCHED
185276,2012-12-31,2013-04-02,2013-04-02,RDQ_MATCHED
185276,2013-12-31,2014-03-12,2014-03-12,RDQ_MATCHED
185276,2014-12-31,2015-03-16,2015-03-16,RDQ_MATCHED
185276,2015-12-31,2016-03-15,2016-03-15,RDQ_MATCHED
185276,2016-12-31,2017-03-16,2017-03-16,RDQ_MATCHED
185276,2017-12-31,2018-03-16,2018-03-16,RDQ_MATCHED
185277,2017-12-31,2018-03-08,2018-03-08,RDQ_MATCHED
185277,2012-12-31,,2013-03-16,FALLBACK
185277,2013-12-31,2014-10-06,2014-10-06,RDQ_MATCHED
185277,2014-12-31,2015-03-23,2015-03-23,RDQ_MATCHED
185277,2015-12-31,2016-03-10,2016-03-10,RDQ_MATCHED
185277,2016-12-31,2017-03-09,2017-03-09,RDQ_MATCHED
185288,2010-12-31,2011-03-16,2011-03-16,RDQ_MATCHED
185288,2011-12-31,2012-03-09,2012-03-09,RDQ_MATCHED
185289,2019-12-31,2020-03-04,2020-03-04,RDQ_MATCHED
185289,2020-12-31,2021-02-25,2021-02-25,RDQ_MATCHED
185289,2021-12-31,2022-03-10,2022-03-10,RDQ_MATCHED
185289,2023-12-31,2024-03-28,2024-03-28,RDQ_MATCHED
185289,2024-12-31,2025-03-20,2025-03-20,RDQ_MATCHED
185291,2013-12-31,2014-03-31,2014-03-31,RDQ_MATCHED
185291,2015-12-31,2016-03-14,2016-03-14,RDQ_MATCHED
185291,2016-12-31,2017-03-22,2017-03-22,RDQ_MATCHED
185291,2017-12-31,2018-03-14,2018-03-14,RDQ_MATCHED
185291,2018-12-31,2019-03-06,2019-03-06,RDQ_MATCHED
185291,2019-12-31,2020-02-27,2020-02-27,RDQ_MATCHED
185307,2010-12-31,2011-03-23,2011-03-23,RDQ_MATCHED
185307,2011-12-31,2012-03-19,2012-03-19,RDQ_MATCHED
185312,2021-12-31,2022-04-25,2022-04-25,RDQ_MATCHED
185312,2022-12-31,2023-07-18,2023-07-18,RDQ_MATCHED
185312,2023-12-31,2024-07-16,2024-07-16,RDQ_MATCHED
185318,2010-12-31,2011-01-25,2011-01-25,RDQ_MATCHED
185318,2011-12-31,2012-01-25,2012-01-25,RDQ_MATCHED
185318,2012-12-31,2013-01-23,2013-01-23,RDQ_MATCHED
185318,2013-12-31,2014-01-27,2014-01-27,RDQ_MATCHED
185318,2014-12-31,2015-01-28,2015-01-28,RDQ_MATCHED
185318,2015-12-31,2016-01-25,2016-01-25,RDQ_MATCHED
185318,2016-12-31,2017-01-26,2017-01-26,RDQ_MATCHED
185323,2011-12-31,2012-03-30,2012-03-30,RDQ_MATCHED
185323,2012-12-31,2013-03-28,2013-03-28,RDQ_MATCHED
185323,2013-12-31,2014-03-20,2014-03-20,RDQ_MATCHED
185323,2014-12-31,2015-03-18,2015-03-18,RDQ_MATCHED
185323,2015-12-31,2016-03-30,2016-03-30,RDQ_MATCHED
185323,2016-12-31,2017-03-31,2017-03-31,RDQ_MATCHED
185323,2017-12-31,2018-03-22,2018-03-22,RDQ_MATCHED
185323,2018-12-31,2019-03-28,2019-03-28,RDQ_MATCHED
185323,2020-12-31,2021-03-23,2021-03-23,RDQ_MATCHED
185323,2021-12-31,2022-07-07,2022-07-07,RDQ_MATCHED
185323,2022-12-31,2023-03-31,2023-03-31,RDQ_MATCHED
185323,2023-12-31,2024-03-29,2024-03-29,RDQ_MATCHED
185323,2019-12-31,2020-03-20,2020-03-20,RDQ_MATCHED
185326,2010-12-31,2011-05-17,2011-05-17,RDQ_MATCHED
185334,2010-12-31,2011-03-10,2011-03-10,RDQ_MATCHED
185334,2011-12-31,2012-03-12,2012-03-12,RDQ_MATCHED
185334,2012-12-31,2013-03-28,2013-03-28,RDQ_MATCHED
185334,2013-12-31,2014-03-06,2014-03-06,RDQ_MATCHED
185334,2014-12-31,2015-02-24,2015-02-24,RDQ_MATCHED
185334,2015-12-31,2016-02-25,2016-02-25,RDQ_MATCHED
185334,2016-12-31,2017-02-23,2017-02-23,RDQ_MATCHED
185334,2017-12-31,2018-03-01,2018-03-01,RDQ_MATCHED
185337,2013-09-30,2014-05-27,2014-05-27,RDQ_MATCHED
185337,2014-09-30,2014-12-17,2014-12-17,RDQ_MATCHED
185337,2015-09-30,2015-12-10,2015-12-10,RDQ_MATCHED
185337,2016-09-30,2016-12-14,2016-12-14,RDQ_MATCHED
185337,2017-09-30,2017-12-12,2017-12-12,RDQ_MATCHED
185337,2018-09-30,2018-12-13,2018-12-13,RDQ_MATCHED
185339,2010-12-31,2011-04-18,2011-04-18,RDQ_MATCHED
185339,2011-12-31,2012-03-08,2012-03-08,RDQ_MATCHED
185339,2016-12-31,2017-02-16,2017-02-16,RDQ_MATCHED
185339,2017-12-31,2018-02-15,2018-02-15,RDQ_MATCHED
185339,2018-12-31,2019-02-13,2019-02-13,RDQ_MATCHED
185339,2012-12-31,2013-02-20,2013-02-20,RDQ_MATCHED
185339,2013-12-31,2014-02-12,2014-02-12,RDQ_MATCHED
185339,2014-12-31,2015-02-23,2015-02-23,RDQ_MATCHED
185339,2015-12-31,2016-02-25,2016-02-25,RDQ_MATCHED
185339,2019-12-31,2020-02-12,2020-02-12,RDQ_MATCHED
185339,2020-12-31,2021-02-10,2021-02-10,RDQ_MATCHED
185339,2021-12-31,2022-02-16,2022-02-16,RDQ_MATCHED
185339,2022-12-31,2023-02-15,2023-02-15,RDQ_MATCHED
185339,2023-12-31,2024-02-13,2024-02-13,RDQ_MATCHED
185339,2024-12-31,2025-02-12,2025-02-12,RDQ_MATCHED
185344,2015-12-31,2016-03-08,2016-03-08,RDQ_MATCHED
185344,2016-12-31,2017-03-06,2017-03-06,RDQ_MATCHED
185344,2017-12-31,2018-03-01,2018-03-01,RDQ_MATCHED
185344,2018-12-31,2019-02-28,2019-02-28,RDQ_MATCHED
185344,2011-12-31,,2012-03-15,FALLBACK
185344,2012-12-31,2013-05-23,2013-05-23,RDQ_MATCHED
185344,2013-12-31,2014-03-18,2014-03-18,RDQ_MATCHED
185344,2014-12-31,2015-03-09,2015-03-09,RDQ_MATCHED
185345,2017-12-31,2018-02-26,2018-02-26,RDQ_MATCHED
185345,2018-12-31,2019-02-25,2019-02-25,RDQ_MATCHED
185345,2019-12-31,2020-02-24,2020-02-24,RDQ_MATCHED
185345,2020-12-31,2021-03-01,2021-03-01,RDQ_MATCHED
185345,2021-12-31,2022-02-28,2022-02-28,RDQ_MATCHED
185346,2010-12-31,2011-03-10,2011-03-10,RDQ_MATCHED
185346,2011-12-31,2012-03-08,2012-03-08,RDQ_MATCHED
185353,2010-12-31,2011-06-24,2011-06-24,RDQ_MATCHED
185353,2011-12-31,2012-04-16,2012-04-16,RDQ_MATCHED
185353,2012-12-31,2013-04-29,2013-04-29,RDQ_MATCHED
185353,2013-12-31,2014-04-29,2014-04-29,RDQ_MATCHED
185353,2014-12-31,2015-04-28,2015-04-28,RDQ_MATCHED
185353,2015-12-31,2016-04-21,2016-04-21,RDQ_MATCHED
185353,2016-12-31,2017-04-10,2017-04-10,RDQ_MATCHED
185353,2017-12-31,2018-05-16,2018-05-16,RDQ_MATCHED
185353,2018-12-31,2019-05-14,2019-05-14,RDQ_MATCHED
185353,2019-12-31,2020-05-18,2020-05-18,RDQ_MATCHED
185353,2020-12-31,2021-05-17,2021-05-17,RDQ_MATCHED
185355,2010-12-31,2011-07-29,2011-07-29,RDQ_MATCHED
185355,2011-12-31,2012-03-23,2012-03-23,RDQ_MATCHED
185355,2012-12-31,2013-03-18,2013-03-18,RDQ_MATCHED
185355,2013-12-31,2014-03-13,2014-03-13,RDQ_MATCHED
185355,2014-12-31,2015-02-27,2015-02-27,RDQ_MATCHED
185355,2015-12-31,2016-02-29,2016-02-29,RDQ_MATCHED
185355,2016-12-31,2017-02-27,2017-02-27,RDQ_MATCHED
185355,2017-12-31,2018-02-28,2018-02-28,RDQ_MATCHED
185355,2018-12-31,2019-02-27,2019-02-27,RDQ_MATCHED
185355,2019-12-31,2020-02-26,2020-02-26,RDQ_MATCHED
185355,2020-12-31,2021-02-24,2021-02-24,RDQ_MATCHED
185355,2021-12-31,2022-03-01,2022-03-01,RDQ_MATCHED
185355,2022-12-31,2023-03-01,2023-03-01,RDQ_MATCHED
185361,2010-12-31,2011-03-31,2011-03-31,RDQ_MATCHED
185361,2011-12-31,2012-04-13,2012-04-13,RDQ_MATCHED
185361,2012-12-31,2013-04-16,2013-04-16,RDQ_MATCHED
185361,2013-12-31,2014-04-15,2014-04-15,RDQ_MATCHED
185370,2023-12-31,2024-02-15,2024-02-15,RDQ_MATCHED
185370,2024-12-31,2025-02-13,2025-02-13,RDQ_MATCHED
185372,2010-12-31,2011-03-14,2011-03-14,RDQ_MATCHED
185372,2011-12-31,2012-03-05,2012-03-05,RDQ_MATCHED
185372,2012-12-31,2013-03-11,2013-03-11,RDQ_MATCHED
185372,2013-12-31,2014-03-03,2014-03-03,RDQ_MATCHED
185372,2014-12-31,2015-03-16,2015-03-16,RDQ_MATCHED
185372,2015-12-31,2016-03-14,2016-03-14,RDQ_MATCHED
185372,2016-12-31,2017-03-06,2017-03-06,RDQ_MATCHED
185372,2017-12-31,2018-03-12,2018-03-12,RDQ_MATCHED
185372,2018-12-31,2019-03-04,2019-03-04,RDQ_MATCHED
185372,2019-12-31,2020-03-09,2020-03-09,RDQ_MATCHED
185372,2020-12-31,2021-03-08,2021-03-08,RDQ_MATCHED
185372,2021-12-31,2022-03-07,2022-03-07,RDQ_MATCHED
185372,2022-12-31,2023-02-27,2023-02-27,RDQ_MATCHED
185372,2023-12-31,2024-03-07,2024-03-07,RDQ_MATCHED
185372,2024-12-31,2025-03-06,2025-03-06,RDQ_MATCHED
185375,2011-12-31,2013-02-06,2013-02-06,RDQ_MATCHED
185375,2012-12-31,2013-04-15,2013-04-15,RDQ_MATCHED
185375,2013-12-31,2014-02-12,2014-02-12,RDQ_MATCHED
185375,2014-12-31,2015-02-18,2015-02-18,RDQ_MATCHED
185375,2015-12-31,2016-02-17,2016-02-17,RDQ_MATCHED
185375,2016-12-31,2017-02-22,2017-02-22,RDQ_MATCHED
185375,2017-12-31,2018-02-21,2018-02-21,RDQ_MATCHED
185375,2018-12-31,2019-02-20,2019-02-20,RDQ_MATCHED
185375,2019-12-31,2020-02-25,2020-02-25,RDQ_MATCHED
185375,2020-12-31,2021-03-01,2021-03-01,RDQ_MATCHED
185375,2021-12-31,2022-02-24,2022-02-24,RDQ_MATCHED
185375,2022-12-31,2023-02-22,2023-02-22,RDQ_MATCHED
185375,2023-12-31,2024-02-28,2024-02-28,RDQ_MATCHED
185375,2024-12-31,2025-02-26,2025-02-26,RDQ_MATCHED
185380,2010-08-31,2010-12-09,2010-12-09,RDQ_MATCHED
185380,2011-08-31,2011-11-08,2011-11-08,RDQ_MATCHED
185380,2012-08-31,2012-11-28,2012-11-28,RDQ_MATCHED
185380,2013-08-31,2013-11-19,2013-11-19,RDQ_MATCHED
185380,2014-08-31,2014-11-26,2014-11-26,RDQ_MATCHED
185380,2015-08-31,2015-12-15,2015-12-15,RDQ_MATCHED
185380,2016-08-31,2016-11-21,2016-11-21,RDQ_MATCHED
185380,2017-08-31,2017-11-15,2017-11-15,RDQ_MATCHED
185380,2018-08-31,2018-11-14,2018-11-14,RDQ_MATCHED
185380,2019-08-31,2019-11-14,2019-11-14,RDQ_MATCHED
185380,2020-08-31,2020-11-12,2020-11-12,RDQ_MATCHED
185380,2021-08-31,2021-11-26,2021-11-26,RDQ_MATCHED
185380,2022-08-31,2022-11-07,2022-11-07,RDQ_MATCHED
185380,2023-08-31,2023-11-10,2023-11-10,RDQ_MATCHED
185380,2024-08-31,2024-11-27,2024-11-27,RDQ_MATCHED
185380,2025-08-31,2025-11-28,2025-11-28,RDQ_MATCHED
185391,2010-12-31,2011-03-18,2011-03-18,RDQ_MATCHED
185391,2011-12-31,2012-04-10,2012-04-10,RDQ_MATCHED
185391,2012-12-31,2013-04-16,2013-04-16,RDQ_MATCHED
185391,2013-12-31,2014-04-15,2014-04-15,RDQ_MATCHED
185391,2017-12-31,2018-04-16,2018-04-16,RDQ_MATCHED
185419,2011-12-31,2012-02-07,2012-02-07,RDQ_MATCHED
185419,2012-12-31,2013-02-05,2013-02-05,RDQ_MATCHED
185419,2013-12-31,2014-02-04,2014-02-04,RDQ_MATCHED
185419,2014-12-31,2015-02-03,2015-02-03,RDQ_MATCHED
185419,2015-12-31,2016-02-03,2016-02-03,RDQ_MATCHED
185419,2016-12-31,2017-02-02,2017-02-02,RDQ_MATCHED
185419,2017-12-31,2018-02-01,2018-02-01,RDQ_MATCHED
185419,2018-12-31,2019-02-11,2019-02-11,RDQ_MATCHED
185419,2019-12-31,2020-02-06,2020-02-06,RDQ_MATCHED
185419,2020-12-31,2021-02-10,2021-02-10,RDQ_MATCHED
185419,2021-12-31,2022-02-15,2022-02-15,RDQ_MATCHED
185419,2022-12-31,2023-02-16,2023-02-16,RDQ_MATCHED
185419,2023-12-31,2024-02-15,2024-02-15,RDQ_MATCHED
185419,2024-12-31,2025-02-13,2025-02-13,RDQ_MATCHED
185427,2011-06-30,2011-09-28,2011-09-28,RDQ_MATCHED
185427,2012-06-30,2012-09-28,2012-09-28,RDQ_MATCHED
185427,2013-06-30,2013-09-30,2013-09-30,RDQ_MATCHED
185427,2014-06-30,2014-09-29,2014-09-29,RDQ_MATCHED
185427,2015-06-30,2015-09-15,2015-09-15,RDQ_MATCHED
185428,2015-12-31,2016-03-02,2016-03-02,RDQ_MATCHED
185428,2016-12-31,2017-03-10,2017-03-10,RDQ_MATCHED
185428,2017-12-31,2018-02-26,2018-02-26,RDQ_MATCHED
185431,2010-09-30,2011-02-01,2011-02-01,RDQ_MATCHED
185431,2011-09-30,2012-04-02,2012-04-02,RDQ_MATCHED
185453,2010-12-31,2011-02-28,2011-02-28,RDQ_MATCHED
185453,2011-12-31,2012-02-28,2012-02-28,RDQ_MATCHED
185453,2012-12-31,2013-03-12,2013-03-12,RDQ_MATCHED
185453,2013-12-31,2014-02-26,2014-02-26,RDQ_MATCHED
185453,2014-12-31,2015-02-26,2015-02-26,RDQ_MATCHED
185453,2015-12-31,2016-02-24,2016-02-24,RDQ_MATCHED
185453,2016-12-31,2017-03-01,2017-03-01,RDQ_MATCHED
185453,2017-12-31,2018-03-01,2018-03-01,RDQ_MATCHED
185453,2018-12-31,2019-02-27,2019-02-27,RDQ_MATCHED
185453,2019-12-31,2020-02-26,2020-02-26,RDQ_MATCHED
185453,2020-12-31,2021-02-24,2021-02-24,RDQ_MATCHED
185453,2021-12-31,2022-03-01,2022-03-01,RDQ_MATCHED
185453,2022-12-31,2023-02-28,2023-02-28,RDQ_MATCHED
185453,2023-12-31,2024-03-06,2024-03-06,RDQ_MATCHED
185453,2024-12-31,2025-03-03,2025-03-03,RDQ_MATCHED
185495,2011-12-31,2012-03-29,2012-03-29,RDQ_MATCHED
185495,2012-12-31,2013-04-16,2013-04-16,RDQ_MATCHED
185495,2013-12-31,2014-03-24,2014-03-24,RDQ_MATCHED
185495,2014-12-31,2015-02-24,2015-02-24,RDQ_MATCHED
185495,2015-12-31,2016-02-23,2016-02-23,RDQ_MATCHED
185495,2016-12-31,2017-03-07,2017-03-07,RDQ_MATCHED
185495,2017-12-31,2018-03-02,2018-03-02,RDQ_MATCHED
185495,2018-12-31,2019-02-22,2019-02-22,RDQ_MATCHED
185517,2010-12-31,2011-02-11,2011-02-11,RDQ_MATCHED
185517,2011-12-31,2012-01-26,2012-01-26,RDQ_MATCHED
185517,2012-12-31,2013-01-29,2013-01-29,RDQ_MATCHED
185517,2013-12-31,2014-01-28,2014-01-28,RDQ_MATCHED
185517,2014-12-31,2015-01-27,2015-01-27,RDQ_MATCHED
185518,2015-12-31,2016-03-10,2016-03-10,RDQ_MATCHED
185518,2016-12-31,2017-03-20,2017-03-20,RDQ_MATCHED
185525,2010-12-31,2011-03-09,2011-03-09,RDQ_MATCHED
185525,2011-12-31,2012-03-30,2012-03-30,RDQ_MATCHED
185525,2012-12-31,2013-04-18,2013-04-18,RDQ_MATCHED
185525,2013-12-31,2014-04-07,2014-04-07,RDQ_MATCHED
185525,2014-12-31,2015-04-07,2015-04-07,RDQ_MATCHED
185525,2015-12-31,2016-04-18,2016-04-18,RDQ_MATCHED
185532,2010-12-31,2011-02-24,2011-02-24,RDQ_MATCHED
185532,2011-12-31,2012-02-23,2012-02-23,RDQ_MATCHED
185532,2012-12-31,2013-02-14,2013-02-14,RDQ_MATCHED
185532,2013-12-31,2014-02-13,2014-02-13,RDQ_MATCHED
185532,2014-12-31,2015-02-13,2015-02-13,RDQ_MATCHED
185532,2018-12-31,2019-02-20,2019-02-20,RDQ_MATCHED
185532,2019-12-31,2020-02-20,2020-02-20,RDQ_MATCHED
185532,2020-12-31,2021-02-18,2021-02-18,RDQ_MATCHED
185542,2010-12-31,2011-03-07,2011-03-07,RDQ_MATCHED
185542,2011-12-31,2012-03-06,2012-03-06,RDQ_MATCHED
185542,2012-12-31,2013-04-09,2013-04-09,RDQ_MATCHED
185542,2013-12-31,2014-03-12,2014-03-12,RDQ_MATCHED
185542,2014-12-31,2015-03-26,2015-03-26,RDQ_MATCHED
185542,2015-12-31,2016-03-21,2016-03-21,RDQ_MATCHED
185542,2016-12-31,2017-03-27,2017-03-27,RDQ_MATCHED
185542,2017-12-31,2018-04-30,2018-04-30,RDQ_MATCHED
185542,2018-12-31,2019-11-29,2019-11-29,RDQ_MATCHED
185542,2019-12-31,2020-03-31,2020-03-31,RDQ_MATCHED
185549,2017-12-31,2018-02-13,2018-02-13,RDQ_MATCHED
185549,2018-12-31,2019-02-12,2019-02-12,RDQ_MATCHED
185549,2010-12-31,2011-03-30,2011-03-30,RDQ_MATCHED
185549,2011-12-31,2012-03-06,2012-03-06,RDQ_MATCHED
185549,2012-12-31,2013-02-19,2013-02-19,RDQ_MATCHED
185549,2013-12-31,2014-02-18,2014-02-18,RDQ_MATCHED
185549,2014-12-31,2015-02-17,2015-02-17,RDQ_MATCHED
185549,2015-12-31,2016-02-16,2016-02-16,RDQ_MATCHED
185549,2016-12-31,2017-02-14,2017-02-14,RDQ_MATCHED
185549,2020-12-31,2021-02-09,2021-02-09,RDQ_MATCHED
185549,2021-12-31,2022-02-08,2022-02-08,RDQ_MATCHED
185549,2022-12-31,2023-02-07,2023-02-07,RDQ_MATCHED
185549,2023-12-31,2024-02-06,2024-02-06,RDQ_MATCHED
185549,2024-12-31,2025-02-04,2025-02-04,RDQ_MATCHED
185549,2019-12-31,2020-02-11,2020-02-11,RDQ_MATCHED
185550,2010-12-31,2011-02-18,2011-02-18,RDQ_MATCHED
185550,2011-12-31,2012-02-15,2012-02-15,RDQ_MATCHED
185550,2012-12-31,2013-02-08,2013-02-08,RDQ_MATCHED
185550,2013-12-31,2014-02-10,2014-02-10,RDQ_MATCHED
185550,2014-12-31,2015-02-10,2015-02-10,RDQ_MATCHED
